Customer ID,Recency,Frequency,Monetary,AvgOrderValue,TotalQuantity,Churn,Segment,SegmentName
15443,2,14,5114.23,8.182768,2699,0,0,Regular Customers
15444,9,2,1411.21,6.594439252336449,759,0,0,Regular Customers
15445,264,2,284.5,20.321428571428573,118,1,1,At Risk / Lost
15446,377,3,399.75,3.5691964285714284,265,1,1,At Risk / Lost
15447,331,5,492.88,16.99586206896552,228,1,1,At Risk / Lost
15448,313,2,788.81,16.09816326530612,487,1,1,At Risk / Lost
15449,26,3,974.52,16.242,812,0,0,Regular Customers
15450,30,1,429.84,14.328,376,0,0,Regular Customers
15451,434,2,226.86,3.781,76,1,1,At Risk / Lost
15452,30,6,1785.1100000000001,8.970402010050252,1087,0,0,Regular Customers
15453,2,7,1371.77,4.91673835125448,837,0,0,Regular Customers
15454,362,2,305.99,7.64975,146,1,1,At Risk / Lost
15455,598,1,38.25,19.125,3,1,1,At Risk / Lost
15456,283,10,2091.52,9.21374449339207,2727,1,1,At Risk / Lost
15457,262,1,237.07,4.087413793103448,132,1,1,At Risk / Lost
15458,25,2,370.43999999999994,28.495384615384612,300,0,0,Regular Customers
15459,417,2,202.82999999999998,28.975714285714282,121,1,1,At Risk / Lost
15460,354,1,214.26,3.8260714285714283,107,1,1,At Risk / Lost
15461,461,2,429.7,214.85,230,1,1,At Risk / Lost
15462,94,4,737.05,17.976829268292683,495,1,0,Regular Customers
15463,29,1,126.14,18.02,106,0,0,Regular Customers
15464,338,1,1044.65,6.739677419354839,348,1,1,At Risk / Lost
15465,20,32,12100.4,47.452549019607844,2638,0,0,Regular Customers
15466,85,4,1560.46,5.9559541984732824,941,0,0,Regular Customers
15467,9,3,524.88,10.093846153846155,310,0,0,Regular Customers
15468,51,3,1430.48,17.881,1400,0,0,Regular Customers
15469,50,3,874.25,20.33139534883721,287,0,0,Regular Customers
15470,576,1,63.419999999999995,15.854999999999999,232,1,1,At Risk / Lost
15471,2,3,1292.01,8.335548387096773,670,0,0,Regular Customers
15472,113,1,371.56,4.888947368421053,251,1,0,Regular Customers
15473,14,8,2046.0,146.14285714285714,776,0,0,Regular Customers
15474,596,1,150.35,7.913157894736842,55,1,1,At Risk / Lost
15475,77,1,454.10999999999996,15.658965517241377,319,0,0,Regular Customers
15476,380,4,2209.98,27.974430379746835,1174,1,1,At Risk / Lost
15477,650,1,368.4,184.2,216,1,1,At Risk / Lost
15478,40,3,1983.48,28.74608695652174,894,0,0,Regular Customers
15479,733,1,147.4,16.37777777777778,38,1,1,At Risk / Lost
15480,116,5,6279.0,29.204651162790697,1852,1,0,Regular Customers
15481,401,1,1993.34,52.456315789473685,1450,1,1,At Risk / Lost
15482,16,19,14417.36,97.4145945945946,6516,0,0,Regular Customers
15483,161,10,817.8199999999999,3.0402230483271375,905,1,0,Regular Customers
15484,1,6,4652.1,19.383750000000003,4074,0,0,Regular Customers
15485,30,7,4810.92,35.11620437956204,2153,0,0,Regular Customers
15486,527,1,102.0,102.0,40,1,1,At Risk / Lost
15487,680,1,231.32,16.52285714285714,144,1,1,At Risk / Lost
15488,93,5,431.92,39.265454545454546,251,1,0,Regular Customers
15489,23,8,2419.61,21.22464912280702,1264,0,0,Regular Customers
15490,430,1,210.85,8.434,82,1,1,At Risk / Lost
15491,95,6,3100.09,20.130454545454548,1646,1,0,Regular Customers
15492,28,2,659.4599999999999,18.841714285714282,483,0,0,Regular Customers
15493,33,9,4121.68,6.734771241830066,1206,0,0,Regular Customers
15494,21,5,3702.6,10.061413043478261,3052,0,0,Regular Customers
15495,379,1,246.5,12.325,194,1,1,At Risk / Lost
15496,631,1,146.14000000000001,6.6427272727272735,98,1,1,At Risk / Lost
15497,18,9,8657.39,71.54867768595041,2937,0,0,Regular Customers
15498,3,44,24972.86,26.538639744952178,12134,0,0,Regular Customers
15499,724,1,158.65,3.8695121951219513,59,1,1,At Risk / Lost
15500,8,4,1131.56,16.640588235294118,572,0,0,Regular Customers
15501,405,2,399.95,5.796376811594203,205,1,1,At Risk / Lost
15502,16,14,13003.869999999999,39.40566666666666,5559,0,0,Regular Customers
15503,363,2,257.3,2.1991452991452993,130,1,1,At Risk / Lost
15504,81,4,402.7,6.2921875,141,0,0,Regular Customers
15505,53,5,3610.96,37.22639175257732,2390,0,0,Regular Customers
15506,23,6,2030.33,7.437106227106227,1637,0,0,Regular Customers
15507,172,1,475.86,10.574666666666667,160,1,0,Regular Customers
15508,189,6,1000.27,10.8725,440,1,0,Regular Customers
15509,380,1,152.41,5.861923076923077,58,1,1,At Risk / Lost
15510,331,1,250.0,250.0,2,1,1,At Risk / Lost
15511,12,5,900.53,5.699556962025317,269,0,0,Regular Customers
15512,156,4,331.58,10.361875,235,1,0,Regular Customers
15513,33,35,26437.05,48.330987202925044,10477,0,0,Regular Customers
15514,12,18,6392.06,20.16422712933754,4087,0,0,Regular Customers
15515,387,1,171.81,24.544285714285714,131,1,1,At Risk / Lost
15516,45,3,62.43,4.162,27,0,0,Regular Customers
15517,233,1,267.03,9.889999999999999,293,1,0,Regular Customers
15518,64,15,4189.99,9.352656249999999,2810,0,0,Regular Customers
15519,383,2,344.61,9.313783783783784,116,1,1,At Risk / Lost
15520,2,1,343.5,19.083333333333332,314,0,0,Regular Customers
15521,40,16,7098.24,17.61349875930521,4507,0,0,Regular Customers
15522,33,2,397.99,7.106964285714286,572,0,0,Regular Customers
15523,84,16,17259.19,81.41127358490566,15633,0,0,Regular Customers
15524,25,2,591.4,65.71111111111111,28,0,0,Regular Customers
15525,2,4,890.22,4.945666666666667,527,0,0,Regular Customers
15526,33,2,148.44,37.11,24,0,0,Regular Customers
15527,19,23,5554.89,16.884164133738604,2211,0,0,Regular Customers
15528,254,1,229.33,8.820384615384615,123,1,1,At Risk / Lost
15529,23,12,4783.66,6.093834394904459,4271,0,0,Regular Customers
15530,22,5,1808.68,12.737183098591549,1328,0,0,Regular Customers
15531,8,2,1972.39,9.00634703196347,1085,0,0,Regular Customers
15532,25,10,3738.85,6.059724473257698,1337,0,0,Regular Customers
15533,19,3,807.57,9.729759036144578,289,0,0,Regular Customers
15534,726,1,162.25,20.28125,63,1,1,At Risk / Lost
15535,173,6,1044.3700000000001,8.033615384615386,314,1,0,Regular Customers
15536,409,1,259.09,16.193125,242,1,1,At Risk / Lost
15537,163,1,110.92,4.621666666666667,29,1,0,Regular Customers
15538,538,6,3358.3999999999996,239.88571428571427,1016,1,1,At Risk / Lost
15539,7,1,538.46,13.133170731707319,410,0,0,Regular Customers
15540,11,2,460.68,14.860645161290323,444,0,0,Regular Customers
15541,114,1,85.13000000000001,2.9355172413793107,49,1,0,Regular Customers
15542,512,3,855.71,3.7863274336283186,418,1,1,At Risk / Lost
15543,288,2,242.26,4.326071428571429,167,1,1,At Risk / Lost
15544,9,20,7807.89,14.704124293785311,6745,0,0,Regular Customers
15545,54,2,288.96999999999997,3.612125,162,0,0,Regular Customers
15546,607,2,1079.1000000000001,89.92500000000001,198,1,1,At Risk / Lost
15547,7,26,10057.05,7.550337837837837,7278,0,0,Regular Customers
15548,596,1,158.09,6.8734782608695655,64,1,1,At Risk / Lost
15549,77,8,2334.16,14.497888198757764,936,0,0,Regular Customers
15550,4,12,2211.05,9.40872340425532,1139,0,0,Regular Customers
15551,37,7,1679.81,11.746923076923077,796,0,0,Regular Customers
15552,217,2,252.52,8.417333333333334,166,1,0,Regular Customers
15553,60,1,428.93,7.798727272727273,449,0,0,Regular Customers
15554,278,1,217.2,15.514285714285714,74,1,1,At Risk / Lost
15555,12,36,11243.91,7.067196731615336,8511,0,0,Regular Customers
15556,24,1,279.77,9.024838709677418,236,0,0,Regular Customers
15557,29,1,468.91,24.679473684210528,213,0,0,Regular Customers
15558,639,1,202.68,8.812173913043479,73,1,1,At Risk / Lost
15559,568,1,1109.4,17.893548387096775,526,1,1,At Risk / Lost
15560,398,2,153.52,15.352,72,1,1,At Risk / Lost
15561,12,8,1934.3899999999999,21.025978260869564,1334,0,0,Regular Customers
15562,352,3,671.4300000000001,20.346363636363638,560,1,1,At Risk / Lost
15563,22,7,2859.46,11.126303501945525,3005,0,0,Regular Customers
15564,463,2,70.74000000000001,17.685000000000002,42,1,1,At Risk / Lost
15565,50,2,173.16,21.645,60,0,0,Regular Customers
15566,393,2,227.87,18.989166666666666,153,1,1,At Risk / Lost
15567,19,1,186.01,26.572857142857142,223,0,0,Regular Customers
15568,3,3,758.29,14.307358490566036,461,0,0,Regular Customers
15569,104,10,3583.45,25.596071428571427,1734,1,0,Regular Customers
15570,7,25,8736.49,11.967794520547946,4079,0,0,Regular Customers
15571,12,14,3892.35,6.4872499999999995,2411,0,0,Regular Customers
15572,5,10,3965.2,11.560349854227404,2089,0,0,Regular Customers
15573,32,5,1188.42,5.632322274881517,770,0,0,Regular Customers
15574,178,6,1101.44,4.788869565217391,750,1,0,Regular Customers
15575,620,1,30.1,10.033333333333333,6,1,1,At Risk / Lost
15576,38,1,921.37,21.427209302325583,394,0,0,Regular Customers
15577,151,5,396.03000000000003,6.7123728813559325,120,1,0,Regular Customers
15578,162,1,127.1,9.776923076923076,52,1,0,Regular Customers
15579,69,5,1250.63,7.767888198757765,713,0,0,Regular Customers
15580,377,8,1375.39,6.112844444444445,955,1,1,At Risk / Lost
15581,121,38,7480.4,10.93625730994152,3028,1,0,Regular Customers
15582,25,3,682.9100000000001,15.52068181818182,453,0,0,Regular Customers
15583,376,1,95.96,2.4605128205128204,56,1,1,At Risk / Lost
15584,24,6,1268.2,5.764545454545455,483,0,0,Regular Customers
15585,177,1,455.3,14.687096774193549,320,1,0,Regular Customers
15586,593,3,1139.1,29.97631578947368,1338,1,1,At Risk / Lost
15587,50,7,1522.0800000000002,108.72000000000001,528,0,0,Regular Customers
15588,678,1,579.6,144.9,96,1,1,At Risk / Lost
15589,256,3,478.53000000000003,16.501034482758623,243,1,0,Regular Customers
15590,382,5,1496.6,17.20229885057471,832,1,1,At Risk / Lost
15591,583,3,217.9,31.12857142857143,58,1,1,At Risk / Lost
15592,47,1,388.58,16.190833333333334,354,0,0,Regular Customers
15593,71,1,199.8,39.96,60,0,0,Regular Customers
15594,16,5,1771.78,17.201747572815535,983,0,0,Regular Customers
15595,488,1,357.6,89.4,144,1,1,At Risk / Lost
15596,101,9,2727.72,17.598193548387094,1208,1,0,Regular Customers
15597,35,2,563.37,15.226216216216216,393,0,0,Regular Customers
15598,53,2,548.02,15.222777777777777,404,0,0,Regular Customers
15599,27,3,1250.06,15.060963855421686,1098,0,0,Regular Customers
15600,428,4,1199.31,16.89169014084507,657,1,1,At Risk / Lost
15601,11,30,14191.74,17.222985436893204,10395,0,0,Regular Customers
15602,8,16,3137.96,25.10368,2292,0,0,Regular Customers
15603,79,2,88.48,22.12,128,0,0,Regular Customers
15604,52,1,216.39,12.728823529411764,159,0,0,Regular Customers
15605,36,9,1741.95,17.595454545454547,641,0,0,Regular Customers
15606,61,17,5230.99,36.07579310344828,1615,0,0,Regular Customers
15607,337,9,1708.97,15.67862385321101,1470,1,1,At Risk / Lost
15608,28,5,1785.98,17.009333333333334,1262,0,0,Regular Customers
15609,184,1,298.48,18.655,148,1,0,Regular Customers
15610,52,1,112.46000000000001,18.743333333333336,66,0,0,Regular Customers
15611,10,26,2997.28,31.88595744680851,747,0,0,Regular Customers
15612,36,2,195.15,32.525,52,0,0,Regular Customers
15613,610,1,433.71999999999997,16.063703703703702,700,1,1,At Risk / Lost
15614,438,4,3147.36,38.8562962962963,1632,1,1,At Risk / Lost
15615,10,47,21373.97,23.72249722530522,12090,0,0,Regular Customers
15616,438,1,317.11,24.393076923076926,137,1,1,At Risk / Lost
15617,396,3,828.5500000000001,19.727380952380955,485,1,1,At Risk / Lost
15618,33,4,776.851,17.263355555555556,454,0,0,Regular Customers
15619,11,1,336.40000000000003,112.13333333333334,136,0,0,Regular Customers
15620,57,4,1942.36,15.05705426356589,1249,0,0,Regular Customers
15621,4,4,1293.03,80.814375,501,0,0,Regular Customers
15622,43,17,7852.61,18.433356807511736,4091,0,0,Regular Customers
15623,141,8,2437.05,22.56527777777778,1087,1,0,Regular Customers
15624,117,4,588.13,17.297941176470587,357,1,0,Regular Customers
15625,104,9,3236.4,18.926315789473684,3020,1,0,Regular Customers
15626,75,3,1067.52,13.344,1138,0,0,Regular Customers
15627,457,2,566.9,23.620833333333334,344,1,1,At Risk / Lost
15628,5,17,5333.08,17.83638795986622,3569,0,0,Regular Customers
15629,450,4,2240.9,29.102597402597404,1518,1,1,At Risk / Lost
15630,45,3,1481.4,18.517500000000002,987,0,0,Regular Customers
15631,642,1,596.67,15.299230769230768,525,1,1,At Risk / Lost
15632,16,8,3285.31,19.67251497005988,2109,0,0,Regular Customers
15633,509,13,4335.96,24.636136363636364,2048,1,1,At Risk / Lost
15634,17,2,554.65,16.313235294117646,227,0,0,Regular Customers
15635,396,1,100.35,50.175,5,1,1,At Risk / Lost
15636,90,4,1444.58,25.343508771929823,560,0,0,Regular Customers
15637,53,5,797.59,19.45341463414634,651,0,0,Regular Customers
15638,379,6,2265.2,90.60799999999999,1134,1,1,At Risk / Lost
15639,134,3,1065.08,15.435942028985506,849,1,0,Regular Customers
15640,4,29,23494.31,31.409505347593583,12140,0,0,Regular Customers
15641,105,12,5345.55,17.188263665594857,4422,1,0,Regular Customers
15642,730,1,105.78000000000002,17.630000000000003,270,1,1,At Risk / Lost
15643,192,3,664.0,20.12121212121212,246,1,0,Regular Customers
15644,166,4,803.54,3.4635344827586207,550,1,0,Regular Customers
15645,19,3,1055.17,15.517205882352942,396,0,0,Regular Customers
15646,158,5,784.8100000000001,11.541323529411766,821,1,0,Regular Customers
15647,415,1,169.0,15.363636363636363,124,1,1,At Risk / Lost
15648,204,2,639.5,26.645833333333332,218,1,0,Regular Customers
15649,336,4,1660.35,150.9409090909091,365,1,1,At Risk / Lost
15650,522,2,553.88,15.385555555555555,210,1,1,At Risk / Lost
15651,37,5,1259.06,20.984333333333332,871,0,0,Regular Customers
15652,91,5,1405.94,13.78372549019608,657,1,0,Regular Customers
15653,93,2,877.4399999999999,146.23999999999998,1200,1,0,Regular Customers
15654,9,2,922.53,43.93,475,0,0,Regular Customers
15655,243,1,560.67,16.490294117647057,324,1,0,Regular Customers
15656,45,4,748.5,15.925531914893616,343,0,0,Regular Customers
15657,23,1,30.0,30.0,24,0,0,Regular Customers
15658,190,8,2117.27,20.757549019607843,627,1,0,Regular Customers
15659,44,3,532.49,25.356666666666666,161,0,0,Regular Customers
15660,25,15,2603.69,17.24298013245033,1783,0,0,Regular Customers
15661,317,8,1215.95,27.635227272727274,779,1,1,At Risk / Lost
15662,661,2,283.73,23.644166666666667,145,1,1,At Risk / Lost
15663,106,1,138.14,15.348888888888887,106,1,0,Regular Customers
15664,51,4,1254.03,17.914714285714286,530,0,0,Regular Customers
15665,168,5,3987.07,13.940804195804196,2777,1,0,Regular Customers
15666,472,2,632.9399999999999,9.44686567164179,469,1,1,At Risk / Lost
15667,40,1,301.32,23.178461538461537,240,0,0,Regular Customers
15668,218,1,76.32000000000001,76.32000000000001,72,1,0,Regular Customers
15669,40,4,684.34,20.737575757575758,342,0,0,Regular Customers
15670,297,2,325.2,17.11578947368421,132,1,1,At Risk / Lost
15671,19,7,2657.13,34.065769230769234,1699,0,0,Regular Customers
15672,725,1,45.300000000000004,15.100000000000001,10,1,1,At Risk / Lost
15673,88,9,6204.32,23.15044776119403,3274,0,0,Regular Customers
15674,73,13,6948.2300000000005,19.795527065527068,3648,0,0,Regular Customers
15675,81,4,542.04,15.486857142857142,624,0,0,Regular Customers
15676,19,3,3435.76,17.00871287128713,2252,0,0,Regular Customers
15677,49,3,1305.63,18.133750000000003,675,0,0,Regular Customers
15678,53,3,1825.94,19.84717391304348,1022,0,0,Regular Customers
15679,24,4,781.28,7.102545454545455,1170,0,0,Regular Customers
15680,9,10,4028.69,17.07072033898305,2743,0,0,Regular Customers
15681,25,14,2989.7,33.97386363636363,1392,0,0,Regular Customers
15682,599,2,318.24,12.7296,222,1,1,At Risk / Lost
15683,117,2,524.54,20.174615384615382,332,1,0,Regular Customers
15684,547,3,173.95,15.813636363636363,77,1,1,At Risk / Lost
15685,450,1,55.980000000000004,3.2929411764705883,36,1,1,At Risk / Lost
15686,420,1,90.0,90.0,72,1,1,At Risk / Lost
15687,9,9,2993.1,18.030722891566263,1310,0,0,Regular Customers
15688,419,1,190.57,7.058148148148148,95,1,1,At Risk / Lost
15689,120,3,521.03,21.70958333333333,207,1,0,Regular Customers
15690,4,2,239.76,12.618947368421052,408,0,0,Regular Customers
15691,252,4,571.3,40.80714285714286,212,1,0,Regular Customers
15692,28,1,191.04,15.92,138,0,0,Regular Customers
15693,659,1,37.5,37.5,30,1,1,At Risk / Lost
15694,1,24,9978.48,69.77958041958041,2467,0,0,Regular Customers
15695,267,4,1131.04,19.170169491525424,484,1,1,At Risk / Lost
15696,33,13,3881.2200000000003,17.562081447963802,1386,0,0,Regular Customers
15697,690,1,246.75,17.625,127,1,1,At Risk / Lost
15698,624,1,46.2,23.1,60,1,1,At Risk / Lost
15699,18,1,309.65,17.202777777777776,113,0,0,Regular Customers
15700,172,2,696.68,8.10093023255814,357,1,0,Regular Customers
15701,2,4,1529.0,6.647826086956521,912,0,0,Regular Customers
15702,476,2,140.39000000000001,4.679666666666667,103,1,1,At Risk / Lost
15703,265,1,211.5,42.3,66,1,1,At Risk / Lost
15704,140,6,3734.6600000000003,18.3071568627451,1709,1,0,Regular Customers
15705,201,1,143.1,23.849999999999998,62,1,0,Regular Customers
15706,64,4,1060.56,19.28290909090909,321,0,0,Regular Customers
15707,35,4,916.98,4.473073170731707,594,0,0,Regular Customers
15708,41,9,3887.15,11.534569732937685,1465,0,0,Regular Customers
15709,284,2,327.85,12.142592592592594,169,1,1,At Risk / Lost
15710,417,1,898.87,8.171545454545454,641,1,1,At Risk / Lost
15711,557,2,420.25,16.81,199,1,1,At Risk / Lost
15712,9,12,3472.4100000000003,20.918132530120484,1277,0,0,Regular Customers
15713,143,4,839.64,16.146923076923077,451,1,0,Regular Customers
15714,12,5,783.96,16.3325,361,0,0,Regular Customers
15715,556,5,658.02,17.316315789473684,246,1,1,At Risk / Lost
15716,146,11,2485.26,8.68972027972028,1379,1,0,Regular Customers
15717,234,5,607.0,25.291666666666668,224,1,0,Regular Customers
15718,540,1,293.79,16.32166666666667,95,1,1,At Risk / Lost
15719,33,31,10195.97,5.760435028248587,5356,0,0,Regular Customers
15720,24,2,739.22,4.831503267973856,327,0,0,Regular Customers
15721,12,1,471.40000000000003,5.611904761904762,388,0,0,Regular Customers
15722,36,11,5234.0,29.40449438202247,2279,0,0,Regular Customers
15723,365,4,930.7,7.566666666666667,427,1,1,At Risk / Lost
15724,201,3,310.85,18.28529411764706,117,1,0,Regular Customers
15725,15,1,415.25,12.9765625,221,0,0,Regular Customers
15726,390,1,321.91,13.99608695652174,123,1,1,At Risk / Lost
15727,17,15,9371.71,13.681328467153284,5908,0,0,Regular Customers
15728,380,2,544.6,45.38333333333333,132,1,1,At Risk / Lost
15729,213,3,192.55,17.504545454545454,47,1,0,Regular Customers
15730,66,5,1726.58,15.554774774774774,1061,0,0,Regular Customers
15731,554,1,125.3,15.6625,122,1,1,At Risk / Lost
15732,212,10,1543.97,15.595656565656565,1264,1,0,Regular Customers
15733,283,1,162.3,16.23,62,1,1,At Risk / Lost
15734,115,4,2263.3,52.63488372093024,516,1,0,Regular Customers
15735,421,1,327.68,17.246315789473684,206,1,1,At Risk / Lost
15736,435,2,1767.12,17.6712,1208,1,1,At Risk / Lost
15737,15,8,1188.1200000000001,16.734084507042255,597,0,0,Regular Customers
15738,19,41,13043.32,27.06082987551867,9030,0,0,Regular Customers
15739,66,1,449.12,56.14,472,0,0,Regular Customers
15740,49,1,154.88,17.20888888888889,152,0,0,Regular Customers
15741,458,2,208.62,17.385,70,1,1,At Risk / Lost
15742,619,1,156.87,3.82609756097561,51,1,1,At Risk / Lost
15743,16,4,775.96,9.022790697674418,214,0,0,Regular Customers
15744,78,1,34.8,11.6,120,0,0,Regular Customers
15745,19,4,1094.59,17.654677419354837,421,0,0,Regular Customers
15746,134,1,196.88,7.031428571428571,178,1,0,Regular Customers
15747,13,9,2499.81,11.573194444444445,1344,0,0,Regular Customers
15748,40,3,609.8100000000001,16.93916666666667,261,0,0,Regular Customers
15749,235,3,44534.3,4453.43,18028,1,0,Regular Customers
15750,3,18,6452.991,10.275463375796178,4281,0,0,Regular Customers
15751,461,11,1380.44,10.618769230769232,443,1,1,At Risk / Lost
15752,40,9,3924.91,6.697798634812287,2792,0,0,Regular Customers
15753,305,1,79.2,79.2,144,1,1,At Risk / Lost
15754,51,9,3037.61,23.187862595419848,1762,0,0,Regular Customers
15755,10,17,5993.12,16.153962264150945,4034,0,0,Regular Customers
15756,61,4,528.01,2.764450261780105,241,0,0,Regular Customers
15757,66,6,2940.36,15.235025906735752,1757,0,0,Regular Customers
15758,25,1,205.25,22.805555555555557,47,0,0,Regular Customers
15759,218,7,830.9300000000001,48.87823529411765,523,1,0,Regular Customers
15760,631,2,13916.34,6958.17,2,1,1,At Risk / Lost
15761,443,1,143.05,28.610000000000003,31,1,1,At Risk / Lost
15762,65,2,583.75,15.777027027027026,251,0,0,Regular Customers
15763,32,2,1086.92,17.818360655737706,271,0,0,Regular Customers
15764,88,8,4503.08,18.08465863453815,2945,0,0,Regular Customers
15765,667,1,370.63,14.8252,335,1,1,At Risk / Lost
15766,64,3,831.06,31.963846153846152,334,0,0,Regular Customers
15768,116,34,15308.89,12.672922185430464,4215,1,0,Regular Customers
15769,7,46,88612.52,397.3655605381166,49068,0,3,Loyal Customers
15770,613,1,321.45,17.858333333333334,67,1,1,At Risk / Lost
15771,604,3,1006.54,35.94785714285714,512,1,1,At Risk / Lost
15772,418,1,280.88,17.555,110,1,1,At Risk / Lost
15773,6,2,774.52,16.479148936170212,410,0,0,Regular Customers
15774,69,6,1288.34,11.712181818181817,465,0,0,Regular Customers
15775,245,2,150.5,16.72222222222222,260,1,0,Regular Customers
15776,133,1,241.62,13.423333333333334,138,1,0,Regular Customers
15777,241,7,1762.61,45.1951282051282,599,1,0,Regular Customers
15778,431,1,307.95,18.11470588235294,101,1,1,At Risk / Lost
15779,463,2,124.08000000000001,15.510000000000002,20,1,1,At Risk / Lost
15780,184,3,475.28000000000003,16.38896551724138,220,1,0,Regular Customers
15781,25,3,345.46,17.273,180,0,0,Regular Customers
15782,10,4,4014.1,65.80491803278689,1844,0,0,Regular Customers
15783,11,1,246.3,17.592857142857145,212,0,0,Regular Customers
15784,468,2,848.3299999999999,19.72860465116279,381,1,1,At Risk / Lost
15785,33,16,5969.93,26.533022222222222,4479,0,0,Regular Customers
15786,46,5,8501.62,18.28305376344086,5957,0,0,Regular Customers
15787,26,3,933.26,4.6663,534,0,0,Regular Customers
15788,509,1,221.82999999999998,15.844999999999999,115,1,1,At Risk / Lost
15789,358,6,1962.01,14.217463768115943,2499,1,1,At Risk / Lost
15790,10,1,218.75,6.4338235294117645,113,0,0,Regular Customers
15791,44,5,3608.34,21.60682634730539,1970,0,0,Regular Customers
15792,400,2,933.84,16.383157894736843,606,1,1,At Risk / Lost
15793,15,8,2399.57,79.98566666666667,1685,0,0,Regular Customers
15794,736,2,777.0,51.8,288,1,1,At Risk / Lost
15795,150,8,1979.8700000000001,15.11351145038168,1411,1,0,Regular Customers
15796,1,17,5171.63,17.65061433447099,1733,0,0,Regular Customers
15797,113,6,2821.08,235.09,1281,1,0,Regular Customers
15798,493,3,1535.37,18.49843373493976,915,1,1,At Risk / Lost
15799,76,4,1421.34,9.22948051948052,1341,0,0,Regular Customers
15800,107,7,1227.07,5.289094827586206,575,1,0,Regular Customers
15801,46,3,1063.95,16.62421875,570,0,0,Regular Customers
15802,143,1,451.42,451.42,1,1,0,Regular Customers
15803,51,4,1929.66,37.836470588235294,1030,0,0,Regular Customers
15804,1,13,4206.39,16.05492366412214,2565,0,0,Regular Customers
15805,23,30,10148.93,19.185122873345936,6205,0,0,Regular Customers
15806,46,3,784.58,25.309032258064516,602,0,0,Regular Customers
15807,50,5,1817.52,20.653636363636362,1532,0,0,Regular Customers
15808,306,21,17180.25,22.254209844559586,6753,1,0,Regular Customers
15809,36,7,1274.44,21.973103448275864,700,0,0,Regular Customers
15810,79,8,2999.04,18.066506024096384,1653,0,0,Regular Customers
15811,22,7,3486.15,12.76978021978022,1781,0,0,Regular Customers
15812,107,12,5201.47,41.611760000000004,3450,1,0,Regular Customers
15813,208,2,1303.9099999999999,32.59775,603,1,0,Regular Customers
15814,17,6,2634.44,26.88204081632653,1728,0,0,Regular Customers
15815,64,5,2100.6,42.86938775510204,1856,0,0,Regular Customers
15816,542,2,144.14999999999998,13.104545454545452,54,1,1,At Risk / Lost
15817,421,3,2766.4,18.2,1596,1,1,At Risk / Lost
15818,588,1,340.5,30.954545454545453,284,1,1,At Risk / Lost
15819,49,10,3934.79,15.133807692307693,2928,0,0,Regular Customers
15820,320,1,206.98,12.175294117647057,128,1,1,At Risk / Lost
15821,44,2,570.96,9.209032258064516,202,0,0,Regular Customers
15822,3,6,1840.06,28.308615384615383,950,0,0,Regular Customers
15823,372,3,3882.17,25.04625806451613,1774,1,1,At Risk / Lost
15824,453,2,890.94,34.26692307692308,478,1,1,At Risk / Lost
15825,172,1,532.94,26.647000000000002,220,1,0,Regular Customers
15826,56,4,2598.28,21.834285714285716,1824,0,0,Regular Customers
15827,73,28,3603.14,16.604331797235023,1715,0,0,Regular Customers
15828,375,1,1108.82,14.984054054054052,367,1,1,At Risk / Lost
15829,99,2,636.14,12.473333333333333,996,1,0,Regular Customers
15830,38,1,576.0,14.76923076923077,415,0,0,Regular Customers
15831,58,3,794.64,12.04,1092,0,0,Regular Customers
15832,254,1,836.79,15.49611111111111,465,1,1,At Risk / Lost
15833,738,1,80.4,16.080000000000002,24,1,1,At Risk / Lost
15834,70,7,3764.39,10.065213903743315,1815,0,0,Regular Customers
15835,44,4,954.09,19.0818,439,0,0,Regular Customers
15836,50,1,137.37,13.737,26,0,0,Regular Customers
15837,65,2,777.01,14.942499999999999,405,0,0,Regular Customers
15838,11,34,73205.5,355.36650485436894,64114,0,3,Loyal Customers
15839,33,3,1048.49,16.911129032258064,675,0,0,Regular Customers
15840,59,2,355.56,13.168888888888889,396,0,0,Regular Customers
15841,73,9,2742.41,29.808804347826086,2391,0,0,Regular Customers
15842,393,2,548.8,21.951999999999998,296,1,1,At Risk / Lost
15843,304,1,118.95000000000002,14.868750000000002,27,1,1,At Risk / Lost
15844,46,1,130.73999999999998,11.885454545454543,134,0,0,Regular Customers
15845,18,11,4426.28,25.4383908045977,2128,0,0,Regular Customers
15846,385,1,107.01,3.6900000000000004,79,1,1,At Risk / Lost
15847,38,5,822.57,17.136875,643,0,0,Regular Customers
15848,622,1,137.99,4.058529411764706,45,1,1,At Risk / Lost
15850,19,6,1006.75,3.237138263665595,1334,0,0,Regular Customers
15851,527,1,109.73,13.71625,67,1,1,At Risk / Lost
15852,187,3,257.26,7.795757575757576,60,1,0,Regular Customers
15853,52,1,110.8,3.6933333333333334,135,0,0,Regular Customers
15854,4,21,5578.28,21.79015625,1691,0,0,Regular Customers
15855,137,6,1052.72,11.081263157894737,712,1,0,Regular Customers
15856,4,52,32275.95,29.288520871143376,19550,0,0,Regular Customers
15857,19,2,570.48,23.77,584,0,0,Regular Customers
15858,16,13,3552.41,8.166459770114942,2715,0,0,Regular Customers
15859,432,1,438.46,19.93,174,1,1,At Risk / Lost
15860,41,17,2361.3,6.884256559766764,1259,0,0,Regular Customers
15861,12,12,4369.2,5.544670050761421,3837,0,0,Regular Customers
15862,8,13,2512.29,5.044759036144578,1520,0,0,Regular Customers
